name,cmc,release_year,price,color,image,type_line,artist
Geometer's Arthropod,2,2026,0.35,#d78f42,https://cards.scryfall.io/normal/front/e/c/ec0f3613-1edc-40e8-8f26-2e5ef13be55e.jpg?1783903643,Creature — Fractal Crab,Joe Slucher
Germination Practicum,5,2026,10.34,#087500,https://cards.scryfall.io/normal/front/a/b/abe8332f-c76e-44e2-9427-d1228453abec.jpg?1783903658,Sorcery — Lesson,Johan Grenier
Grave Researcher // Reanimate,3,2026,2.4,#000000,https://cards.scryfall.io/normal/front/8/b/8b1e10e8-ea14-4761-910b-4072e2a18456.jpg?1783903680,Creature — Troll Warlock // Sorcery,Izzy
Great Hall of the Biblioplex,0,2026,0.54,#8c8d8b,https://cards.scryfall.io/normal/front/4/2/42d92674-2664-411c-b9c5-b04da7c845f4.jpg?1783903620,Land,Constantin Marin
Hardened Academic,2,2026,0.4,#d78f42,https://cards.scryfall.io/normal/front/0/6/06c9e8a7-2840-4cff-90af-c6636e598f78.jpg?1783903642,Creature — Bird Cleric,Vincent Christiaens
Harmonized Trio // Brainstorm,1,2026,0.56,#341aff,https://cards.scryfall.io/normal/front/6/1/617208ff-dd9b-44fd-a740-d3188081e5cc.jpg?1783903691,Creature — Merfolk Bard Wizard // Instant,Marie Magny
Improvisation Capstone,7,2026,10.34,#ff1a1a,https://cards.scryfall.io/normal/front/d/0/d01fe6e9-49ee-4708-833e-75cd5a9f167c.jpg?1783903667,Sorcery — Lesson,Marta Nael
Informed Inkwright,2,2026,0.27,#ffffff,https://cards.scryfall.io/normal/front/5/d/5defb2d1-d0fb-4e7f-a5c7-3df99fe675d6.jpg?1783903704,Creature — Human Wizard,Nia Kovalevski
Jadzi- Steward of Fate // Oracle's Gift,3,2026,0.27,#341aff,https://cards.scryfall.io/normal/front/a/9/a95b6baf-01e6-49c3-9a26-394b127d53c3.jpg?1783903689,Legendary Creature — Human Wizard // Sorcery,Martina Fačková
Joined Researchers // Secret Rendezvous,2,2026,0.45,#ffffff,https://cards.scryfall.io/normal/front/1/e/1ebaafe0-3a9a-424c-8698-d26e7be45343.jpg?1783903702,Creature — Human Cleric Wizard // Sorcery,Ryan Pancoast
Lorehold- the Historian,5,2026,1.91,#d78f42,https://cards.scryfall.io/normal/front/7/1/71a6701f-40f1-43ef-bff5-a5907fd67cd6.jpg?1783903640,Legendary Creature — Elder Dragon,Joshua Raphael
