name,cmc,release_year,price,color,image,type_line,artist
Derevi- Empyrial Tactician,3,2013,3.79,#d78f42,https://cards.scryfall.io/normal/front/3/d/3d61a4d4-f0d5-4bc4-8977-57bbb3d97776.jpg?1562907739,Legendary Creature — Bird Wizard,Michael Komarck
Divinity of Pride,5,2013,2.79,#d78f42,https://cards.scryfall.io/normal/front/2/e/2e40c246-276b-45f1-ac86-f15c0df62a08.jpg?1562904711,Creature — Spirit Avatar,Greg Staples
Djinn of Infinite Deceits,6,2013,0.61,#341aff,https://cards.scryfall.io/normal/front/5/5/55cd81fc-0f2a-4842-801c-22533f30bd8e.jpg?1562912908,Creature — Djinn,Robbie Trevino
Druidic Satchel,3,2013,0.38,#8c8d8b,https://cards.scryfall.io/normal/front/f/3/f3aaefb4-4662-434a-9c31-3f2c754ce9cc.jpg?1562946484,Artifact,Matt Stewart
Dungeon Geists,4,2013,0.14,#341aff,https://cards.scryfall.io/normal/front/6/d/6d2b3b06-af65-4df6-a035-21b61b43b557.jpg?1562917888,Creature — Spirit,Nils Hamm
Echo Mage,3,2013,0.25,#341aff,https://cards.scryfall.io/normal/front/8/b/8b76ba96-9630-44fb-849e-3c3848c03876.jpg?1562924499,Creature — Human Wizard,Matt Stewart
Endless Cockroaches,3,2013,1.11,#000000,https://cards.scryfall.io/normal/front/d/e/de7f26a4-da23-4508-b8b4-817a66d7852a.jpg?1562941935,Creature — Insect,Ron Spencer
Endrek Sahr- Master Breeder,5,2013,1.3,#000000,https://cards.scryfall.io/normal/front/4/8/48eac047-f888-49c7-aa7e-339f900f558f.jpg?1562910208,Legendary Creature — Human Wizard,Mark Tedin
Eternal Dragon,7,2013,0.21,#ffffff,https://cards.scryfall.io/normal/front/2/a/2a57191e-58a8-4ba9-8b5d-5a4e5a08b404.jpg?1562903985,Creature — Dragon Spirit,Adam Rex
Eye of Doom,4,2013,0.24,#8c8d8b,https://cards.scryfall.io/normal/front/b/4/b48d431d-3ead-417e-8f2a-0189bd1ef9f3.jpg?1562933096,Artifact,Yeong-Hao Han
Fell Shepherd,7,2013,0.22,#000000,https://cards.scryfall.io/normal/front/a/f/afd27b8d-3c1f-401b-aad1-268a7aa79f0f.jpg?1562932123,Creature — Avatar,Brad Rigney
Fiery Justice,3,2013,0.08,#d78f42,https://cards.scryfall.io/normal/front/a/b/ab5056f0-8297-4b83-9655-7ff385e309a8.jpg?1562931146,Sorcery,Mathias Kollros
Filigree Angel,8,2013,0.24,#d78f42,https://cards.scryfall.io/normal/front/4/6/46c0b36c-d2b8-4ed0-b523-3068584c1e71.jpg?1562909635,Artifact Creature — Angel,Richard Whitters
Flickerform,2,2013,1.41,#ffffff,https://cards.scryfall.io/normal/front/0/1/0113159a-f971-460a-b9fc-42530484c852.jpg?1562895204,Enchantment — Aura,Ron Spears
Foster,4,2013,0.19,#087500,https://cards.scryfall.io/normal/front/0/0/00f86a0b-0f46-4ce1-bbeb-7f46881e1627.jpg?1562895188,Enchantment,Carl Critchlow
From the Ashes,4,2013,0.85,#ff1a1a,https://cards.scryfall.io/normal/front/4/5/4529a3d2-e4e6-4cca-bcea-16b51f69bbec.jpg?1562909290,Sorcery,Karl Kopinski
Gahiji- Honored One,5,2013,0.39,#d78f42,https://cards.scryfall.io/normal/front/5/7/573efd66-afe0-4555-b064-1528fd84c577.jpg?1562913237,Legendary Creature — Beast,Brynn Metheney
Goblin Sharpshooter,3,2013,16.82,#ff1a1a,https://cards.scryfall.io/normal/front/4/f/4f72e9e2-ed47-40ff-bc2e-8446ef545022.jpg?1562911635,Creature — Goblin,Wayne Reynolds
Greed,4,2013,0.27,#000000,https://cards.scryfall.io/normal/front/c/3/c39d94fb-a092-4307-b99b-73fb97998cc2.jpg?1562936321,Enchantment,Izzy
Grim Backwoods,0,2013,0.24,#d78f42,https://cards.scryfall.io/normal/front/7/5/7586de16-1341-4c6c-a30c-a3a8f4655411.jpg?1562919719,Land,Vincent Proce
Homeward Path,0,2013,12.49,#8c8d8b,https://cards.scryfall.io/normal/front/1/0/1026e3bd-8906-40d2-bba9-e454fcb783c8.jpg?1562898382,Land,Tomasz Jedruszek
Hua Tuo- Honored Physician,3,2013,0.45,#087500,https://cards.scryfall.io/normal/front/8/b/8bbdc7c5-71a1-4db8-98b2-8883bf648dca.jpg?1562924564,Legendary Creature — Human,Gao Jianzhang
Hunted Troll,4,2013,0.89,#087500,https://cards.scryfall.io/normal/front/c/f/cfe19e16-33f6-4594-9dd3-2699a66ba0e8.jpg?1562938949,Creature — Troll Warrior,Greg Staples
Illusionist's Gambit,4,2013,2.56,#341aff,https://cards.scryfall.io/normal/front/a/0/a00cc6ab-e97c-4eba-bc7e-49d77690433b.jpg?1562928789,Instant,Zoltan Boros
Incendiary Command,5,2013,1.46,#ff1a1a,https://cards.scryfall.io/normal/front/9/2/925d6ae9-deb8-41a4-99de-fd6fc6924d3b.jpg?1562925920,Sorcery,Wayne England
Inferno Titan,6,2013,0.69,#ff1a1a,https://cards.scryfall.io/normal/front/4/4/446a99f8-29e9-41c8-bf68-c50a2c21e056.jpg?1562909182,Creature — Giant,Kev Walker
Jace's Archivist,3,2013,3.75,#341aff,https://cards.scryfall.io/normal/front/8/5/853e58c2-c647-4b7a-8020-8782fa24a404.jpg?1562923139,Creature — Vedalken Wizard,James Ryman
Jar of Eyeballs,3,2013,0.17,#8c8d8b,https://cards.scryfall.io/normal/front/7/2/72da56bd-dd1c-4b3c-a655-afa31e9adca0.jpg?1562919117,Artifact,Jaime Jones
Jeleva- Nephalia's Scourge,4,2013,1.23,#d78f42,https://cards.scryfall.io/normal/front/8/3/83f9aeb8-05ba-49d9-a834-62f42fcd295b.jpg?1562922860,Legendary Creature — Vampire Wizard,Cynthia Sheppard
Karmic Guide,5,2013,0.77,#ffffff,https://cards.scryfall.io/normal/front/7/a/7a31d971-4bc6-4507-a66d-3529735e195e.jpg?1562920694,Creature — Angel Spirit,Allen Williams
Kazandu Tuskcaller,2,2013,0.21,#087500,https://cards.scryfall.io/normal/front/d/4/d4de23f9-8612-4c5e-8c96-3581893976eb.jpg?1562940015,Creature — Human Shaman,Mike Bierek
Kher Keep,0,2013,0.43,#ff1a1a,https://cards.scryfall.io/normal/front/e/e/ee9b8031-3681-46ba-955a-ae54fc0bbe8b.jpg?1562945261,Legendary Land,Paolo Parente
Kirtar's Wrath,6,2013,0.19,#ffffff,https://cards.scryfall.io/normal/front/0/3/03166ed0-ace1-420c-a703-06d5ad9a812f.jpg?1562895610,Sorcery,Kev Walker
Kongming- "Sleeping Dragon",4,2013,0.29,#ffffff,https://cards.scryfall.io/normal/front/5/4/5432b863-21cc-4898-9463-29049f939e51.jpg?1562912559,Legendary Creature — Human Advisor,Gao Yan
Lu Xun- Scholar General,4,2013,0.27,#341aff,https://cards.scryfall.io/normal/front/5/4/54274222-d2c3-4249-a12e-7a5f53331937.jpg?1562912543,Legendary Creature — Human Soldier,Xu Xiaoming
Magus of the Arena,6,2013,0.13,#ff1a1a,https://cards.scryfall.io/normal/front/9/1/91e1c919-58e8-4637-a030-99ae90165585.jpg?1562925815,Creature — Human Wizard,Thomas M. Baxa
Marath- Will of the Wild,3,2013,0.57,#d78f42,https://cards.scryfall.io/normal/front/5/7/57afa796-db46-45ff-91bd-f02922e5f33d.jpg?1665156235,Legendary Creature — Elemental Beast,Tyler Jacobson
Mass Mutiny,5,2013,0.4,#ff1a1a,https://cards.scryfall.io/normal/front/9/6/9607cb06-e788-4480-ba42-088beb19ad3b.jpg?1562926713,Sorcery,Carl Critchlow
Mayael the Anima,3,2013,1.14,#d78f42,https://cards.scryfall.io/normal/front/3/0/309d95ad-e46c-4407-894d-d4cfdc7017f8.jpg?1562905228,Legendary Creature — Elf Shaman,Jason Chan
Mirari,5,2013,0.5,#8c8d8b,https://cards.scryfall.io/normal/front/7/d/7de1dfcf-f2e7-4c7c-8b00-c5d30a2d3f98.jpg?1562921518,Legendary Artifact,Donato Giancola
Mirror Entity,3,2013,0.5,#ffffff,https://cards.scryfall.io/normal/front/2/9/295c8a21-7a4e-42cb-9420-9e59a1b75954.jpg?1562903780,Creature — Shapeshifter,Zoltan Boros & Gabor Szikszai
Molten Disaster,2,2013,0.35,#ff1a1a,https://cards.scryfall.io/normal/front/1/7/17ca6865-e894-4390-ba27-b7cc8b03a424.jpg?1562900033,Sorcery,Ittoku
Mosswort Bridge,0,2013,0.39,#087500,https://cards.scryfall.io/normal/front/b/5/b5a440d9-fa20-41aa-a70f-139530c8f7bc.jpg?1562933354,Land,Jeremy Jarvis
Murkfiend Liege,5,2013,0.65,#d78f42,https://cards.scryfall.io/normal/front/d/1/d150a778-3f54-4f76-ad44-bc069335d9fc.jpg?1562939285,Creature — Horror,Carl Critchlow
Myr Battlesphere,7,2013,0.29,#8c8d8b,https://cards.scryfall.io/normal/front/0/5/05e8a4ea-8c0d-4284-ac23-80e19fdde11d.jpg?1562896240,Artifact Creature — Myr Construct,Franz Vohwinkel
Mystic Barrier,5,2013,0.77,#ffffff,https://cards.scryfall.io/normal/front/f/f/ffb70bd4-e876-4242-b5b4-bb7493710f0f.jpg?1562949148,Enchantment,Matt Stewart
