name,cmc,release_year,price,color,image,type_line,artist
Seafloor Oracle,4,2023,0.1,#341aff,https://cards.scryfall.io/normal/front/a/7/a746c2ff-60f3-41c4-853d-e5159d005bea.jpg?1698988182,Creature — Merfolk Wizard,Simon Dominic
Shared Animosity,3,2023,0.32,#ff1a1a,https://cards.scryfall.io/normal/front/1/b/1bd77ae9-c5ba-44af-80e9-7c852722ef6c.jpg?1698988336,Enchantment,Chuck Lukacs
Shifting Ceratops,4,2023,0.14,#087500,https://cards.scryfall.io/normal/front/8/b/8be37115-b4aa-437a-9b72-01af0cf0a0cd.jpg?1698988403,Creature — Dinosaur,Izzy
Shineshadow Snarl,0,2023,0.22,#d78f42,https://cards.scryfall.io/normal/front/3/d/3d483bcf-438a-499b-86a5-6357d718faf1.jpg?1698988623,Land,Sam Burley
Simic Ascendancy,2,2023,0.57,#d78f42,https://cards.scryfall.io/normal/front/f/e/fec1ffcd-84d3-44b3-b1d5-b33a4fee348a.jpg?1698988476,Enchantment,Izzy
Singer of Swift Rivers,3,2023,0.14,#d78f42,https://cards.scryfall.io/normal/front/4/3/43208437-9341-4bea-a1e0-556d9a5cb25b.jpg?1698988007,Creature — Merfolk Shaman,Gabor Szikszai
Skeleton Crew,4,2023,0.34,#000000,https://cards.scryfall.io/normal/front/d/d/dd9f52d6-da6d-4f68-aafb-6bd3d022f616.jpg?1698987976,Creature — Skeleton Pirate,Camille Alquier
Smoldering Marsh,0,2023,0.17,#d78f42,https://cards.scryfall.io/normal/front/7/1/71727ccd-8243-48f2-a90e-6ae4b80bb61b.jpg?1698988629,Land — Swamp Mountain,Adam Paquette
Sorin- Lord of Innistrad,4,2023,0.36,#d78f42,https://cards.scryfall.io/normal/front/a/b/ab98caf7-cc24-4027-ad8a-026150b61858.jpg?1698988477,Legendary Planeswalker — Sorin,Michael Komarck
Storm Fleet Negotiator,3,2023,0.07,#341aff,https://cards.scryfall.io/normal/front/7/a/7ac4efff-eb66-48dd-9d6b-14eaf1684034.jpg?1699022406,Creature — Siren Pirate,Nino Vecia
